caso,zona,mes,variable,valor,horas
CB,SEGUNDAPLANTAALTA:2PAXES,1,enfriamiento_sensible_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXES,2,enfriamiento_sensible_kWh_termicos,0.0,672
CB,SEGUNDAPLANTAALTA:2PAXES,3,enfriamiento_sensible_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXES,4,enfriamiento_sensible_kWh_termicos,0.0,720
CB,SEGUNDAPLANTAALTA:2PAXES,5,enfriamiento_sensible_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXES,6,enfriamiento_sensible_kWh_termicos,0.0,720
CB,SEGUNDAPLANTAALTA:2PAXES,7,enfriamiento_sensible_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXES,8,enfriamiento_sensible_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXES,9,enfriamiento_sensible_kWh_termicos,0.0,720
CB,SEGUNDAPLANTAALTA:2PAXES,10,enfriamiento_sensible_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXES,11,enfriamiento_sensible_kWh_termicos,0.0,720
CB,SEGUNDAPLANTAALTA:2PAXES,12,enfriamiento_sensible_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXES,1,enfriamiento_total_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXES,2,enfriamiento_total_kWh_termicos,0.0,672
CB,SEGUNDAPLANTAALTA:2PAXES,3,enfriamiento_total_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXES,4,enfriamiento_total_kWh_termicos,0.0,720
CB,SEGUNDAPLANTAALTA:2PAXES,5,enfriamiento_total_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXES,6,enfriamiento_total_kWh_termicos,0.0,720
CB,SEGUNDAPLANTAALTA:2PAXES,7,enfriamiento_total_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXES,8,enfriamiento_total_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXES,9,enfriamiento_total_kWh_termicos,0.0,720
CB,SEGUNDAPLANTAALTA:2PAXES,10,enfriamiento_total_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXES,11,enfriamiento_total_kWh_termicos,0.0,720
CB,SEGUNDAPLANTAALTA:2PAXES,12,enfriamiento_total_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXSUM,1,enfriamiento_sensible_kWh_termicos,425.3728313878598,744
CB,SEGUNDAPLANTAALTA:2PAXSUM,2,enfriamiento_sensible_kWh_termicos,503.3073824193919,672
CB,SEGUNDAPLANTAALTA:2PAXSUM,3,enfriamiento_sensible_kWh_termicos,608.8653634646449,744
CB,SEGUNDAPLANTAALTA:2PAXSUM,4,enfriamiento_sensible_kWh_termicos,419.1106408604459,720
CB,SEGUNDAPLANTAALTA:2PAXSUM,5,enfriamiento_sensible_kWh_termicos,377.19944963148026,744
CB,SEGUNDAPLANTAALTA:2PAXSUM,6,enfriamiento_sensible_kWh_termicos,197.76491822779724,720
CB,SEGUNDAPLANTAALTA:2PAXSUM,7,enfriamiento_sensible_kWh_termicos,117.41924256281574,744
CB,SEGUNDAPLANTAALTA:2PAXSUM,8,enfriamiento_sensible_kWh_termicos,103.46487918001267,744
CB,SEGUNDAPLANTAALTA:2PAXSUM,9,enfriamiento_sensible_kWh_termicos,100.43969726709102,720
CB,SEGUNDAPLANTAALTA:2PAXSUM,10,enfriamiento_sensible_kWh_termicos,178.61585283119186,744
CB,SEGUNDAPLANTAALTA:2PAXSUM,11,enfriamiento_sensible_kWh_termicos,171.26149130100944,720
CB,SEGUNDAPLANTAALTA:2PAXSUM,12,enfriamiento_sensible_kWh_termicos,278.8007093243927,744
CB,SEGUNDAPLANTAALTA:2PAXSUM,1,enfriamiento_total_kWh_termicos,867.0325083660408,744
CB,SEGUNDAPLANTAALTA:2PAXSUM,2,enfriamiento_total_kWh_termicos,970.5145782514231,672
CB,SEGUNDAPLANTAALTA:2PAXSUM,3,enfriamiento_total_kWh_termicos,1149.908457765516,744
CB,SEGUNDAPLANTAALTA:2PAXSUM,4,enfriamiento_total_kWh_termicos,937.3438758403215,720
CB,SEGUNDAPLANTAALTA:2PAXSUM,5,enfriamiento_total_kWh_termicos,817.6072840801492,744
CB,SEGUNDAPLANTAALTA:2PAXSUM,6,enfriamiento_total_kWh_termicos,430.83418083806697,720
CB,SEGUNDAPLANTAALTA:2PAXSUM,7,enfriamiento_total_kWh_termicos,222.7959679431981,744
CB,SEGUNDAPLANTAALTA:2PAXSUM,8,enfriamiento_total_kWh_termicos,189.38366236407944,744
CB,SEGUNDAPLANTAALTA:2PAXSUM,9,enfriamiento_total_kWh_termicos,179.25430746755927,720
CB,SEGUNDAPLANTAALTA:2PAXSUM,10,enfriamiento_total_kWh_termicos,291.2777498246327,744
CB,SEGUNDAPLANTAALTA:2PAXSUM,11,enfriamiento_total_kWh_termicos,294.98960011026423,720
CB,SEGUNDAPLANTAALTA:2PAXSUM,12,enfriamiento_total_kWh_termicos,556.0988335281387,744
CB,SEGUNDAPLANTAALTA:ASCENSOR,1,enfriamiento_sensible_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:ASCENSOR,2,enfriamiento_sensible_kWh_termicos,0.0,672
CB,SEGUNDAPLANTAALTA:ASCENSOR,3,enfriamiento_sensible_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:ASCENSOR,4,enfriamiento_sensible_kWh_termicos,0.0,720
CB,SEGUNDAPLANTAALTA:ASCENSOR,5,enfriamiento_sensible_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:ASCENSOR,6,enfriamiento_sensible_kWh_termicos,0.0,720
CB,SEGUNDAPLANTAALTA:ASCENSOR,7,enfriamiento_sensible_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:ASCENSOR,8,enfriamiento_sensible_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:ASCENSOR,9,enfriamiento_sensible_kWh_termicos,0.0,720
CB,SEGUNDAPLANTAALTA:ASCENSOR,10,enfriamiento_sensible_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:ASCENSOR,11,enfriamiento_sensible_kWh_termicos,0.0,720
CB,SEGUNDAPLANTAALTA:ASCENSOR,12,enfriamiento_sensible_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:ASCENSOR,1,enfriamiento_total_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:ASCENSOR,2,enfriamiento_total_kWh_termicos,0.0,672
CB,SEGUNDAPLANTAALTA:ASCENSOR,3,enfriamiento_total_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:ASCENSOR,4,enfriamiento_total_kWh_termicos,0.0,720
CB,SEGUNDAPLANTAALTA:ASCENSOR,5,enfriamiento_total_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:ASCENSOR,6,enfriamiento_total_kWh_termicos,0.0,720
CB,SEGUNDAPLANTAALTA:ASCENSOR,7,enfriamiento_total_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:ASCENSOR,8,enfriamiento_total_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:ASCENSOR,9,enfriamiento_total_kWh_termicos,0.0,720
CB,SEGUNDAPLANTAALTA:ASCENSOR,10,enfriamiento_total_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:ASCENSOR,11,enfriamiento_total_kWh_termicos,0.0,720
CB,SEGUNDAPLANTAALTA:ASCENSOR,12,enfriamiento_total_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXPAS,1,enfriamiento_sensible_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXPAS,2,enfriamiento_sensible_kWh_termicos,0.0,672
CB,SEGUNDAPLANTAALTA:2PAXPAS,3,enfriamiento_sensible_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXPAS,4,enfriamiento_sensible_kWh_termicos,0.0,720
CB,SEGUNDAPLANTAALTA:2PAXPAS,5,enfriamiento_sensible_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXPAS,6,enfriamiento_sensible_kWh_termicos,0.0,720
CB,SEGUNDAPLANTAALTA:2PAXPAS,7,enfriamiento_sensible_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXPAS,8,enfriamiento_sensible_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXPAS,9,enfriamiento_sensible_kWh_termicos,0.0,720
CB,SEGUNDAPLANTAALTA:2PAXPAS,10,enfriamiento_sensible_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXPAS,11,enfriamiento_sensible_kWh_termicos,0.0,720
CB,SEGUNDAPLANTAALTA:2PAXPAS,12,enfriamiento_sensible_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXPAS,1,enfriamiento_total_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXPAS,2,enfriamiento_total_kWh_termicos,0.0,672
CB,SEGUNDAPLANTAALTA:2PAXPAS,3,enfriamiento_total_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXPAS,4,enfriamiento_total_kWh_termicos,0.0,720
CB,SEGUNDAPLANTAALTA:2PAXPAS,5,enfriamiento_total_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXPAS,6,enfriamiento_total_kWh_termicos,0.0,720
CB,SEGUNDAPLANTAALTA:2PAXPAS,7,enfriamiento_total_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXPAS,8,enfriamiento_total_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXPAS,9,enfriamiento_total_kWh_termicos,0.0,720
CB,SEGUNDAPLANTAALTA:2PAXPAS,10,enfriamiento_total_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXPAS,11,enfriamiento_total_kWh_termicos,0.0,720
CB,SEGUNDAPLANTAALTA:2PAXPAS,12,enfriamiento_total_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXESX01,1,temperatura_operativa_C,26.573113157108363,744
C1,PLANTABAJA:PBXESX01,2,temperatura_operativa_C,27.40093669042955,672
C1,PLANTABAJA:PBXESX01,3,temperatura_operativa_C,28.266901820568354,744
C1,PLANTABAJA:PBXESX01,4,temperatura_operativa_C,27.476004011702248,720
C1,PLANTABAJA:PBXESX01,5,temperatura_operativa_C,27.41297988503867,744
C1,PLANTABAJA:PBXESX01,6,temperatura_operativa_C,26.13808217934113,720
C1,PLANTABAJA:PBXESX01,7,temperatura_operativa_C,24.81247894003713,744
C1,PLANTABAJA:PBXESX01,8,temperatura_operativa_C,24.682126910997063,744
C1,PLANTABAJA:PBXESX01,9,temperatura_operativa_C,24.320797465457275,720
C1,PLANTABAJA:PBXESX01,10,temperatura_operativa_C,24.47450080370398,744
C1,PLANTABAJA:PBXESX01,11,temperatura_operativa_C,24.495432603571004,720
C1,PLANTABAJA:PBXESX01,12,temperatura_operativa_C,25.526638575666247,744
C1,PLANTABAJA:PBXBOX01,1,temperatura_operativa_C,26.551536841090414,744
C1,PLANTABAJA:PBXBOX01,2,temperatura_operativa_C,27.63869680552119,672
C1,PLANTABAJA:PBXBOX01,3,temperatura_operativa_C,28.712520015335432,744
C1,PLANTABAJA:PBXBOX01,4,temperatura_operativa_C,27.824458913108153,720
C1,PLANTABAJA:PBXBOX01,5,temperatura_operativa_C,27.9618677783167,744
C1,PLANTABAJA:PBXBOX01,6,temperatura_operativa_C,26.492165930668843,720
C1,PLANTABAJA:PBXBOX01,7,temperatura_operativa_C,24.90162912334935,744
C1,PLANTABAJA:PBXBOX01,8,temperatura_operativa_C,24.9155090171252,744
C1,PLANTABAJA:PBXBOX01,9,temperatura_operativa_C,24.422661856682645,720
C1,PLANTABAJA:PBXBOX01,10,temperatura_operativa_C,24.46235608032845,744
C1,PLANTABAJA:PBXBOX01,11,temperatura_operativa_C,24.401891842865684,720
C1,PLANTABAJA:PBXBOX01,12,temperatura_operativa_C,25.47544968480663,744
C1,PLANTABAJA:PBXBAX01,1,temperatura_operativa_C,26.80371195607773,744
C1,PLANTABAJA:PBXBAX01,2,temperatura_operativa_C,27.913806371725656,672
C1,PLANTABAJA:PBXBAX01,3,temperatura_operativa_C,28.93939375042338,744
C1,PLANTABAJA:PBXBAX01,4,temperatura_operativa_C,28.116884409533252,720
C1,PLANTABAJA:PBXBAX01,5,temperatura_operativa_C,28.239557330827264,744
C1,PLANTABAJA:PBXBAX01,6,temperatura_operativa_C,26.73386584864827,720
C1,PLANTABAJA:PBXBAX01,7,temperatura_operativa_C,25.135000956462335,744
C1,PLANTABAJA:PBXBAX01,8,temperatura_operativa_C,25.10157046069614,744
C1,PLANTABAJA:PBXBAX01,9,temperatura_operativa_C,24.5845360273811,720
C1,PLANTABAJA:PBXBAX01,10,temperatura_operativa_C,24.648437741388236,744
C1,PLANTABAJA:PBXBAX01,11,temperatura_operativa_C,24.61381808838302,720
C1,PLANTABAJA:PBXBAX01,12,temperatura_operativa_C,25.721554656525758,744
C1,PLANTABAJA:PBXREX01,1,temperatura_operativa_C,26.554030370688203,744
C1,PLANTABAJA:PBXREX01,2,temperatura_operativa_C,27.43162873021342,672
C1,PLANTABAJA:PBXREX01,3,temperatura_operativa_C,28.296302793954027,744
C1,PLANTABAJA:PBXREX01,4,temperatura_operativa_C,27.551705578559986,720
C1,PLANTABAJA:PBXREX01,5,temperatura_operativa_C,27.516918361341297,744
C1,PLANTABAJA:PBXREX01,6,temperatura_operativa_C,26.23031777742634,720
C1,PLANTABAJA:PBXREX01,7,temperatura_operativa_C,24.856473276677438,744
C1,PLANTABAJA:PBXREX01,8,temperatura_operativa_C,24.699192830567423,744
C1,PLANTABAJA:PBXREX01,9,temperatura_operativa_C,24.311172168669273,720
C1,PLANTABAJA:PBXREX01,10,temperatura_operativa_C,24.459850805021308,744
C1,PLANTABAJA:PBXREX01,11,temperatura_operativa_C,24.444679516706614,720
C1,PLANTABAJA:PBXREX01,12,temperatura_operativa_C,25.505142693800796,744
C1,PLANTABAJA:ASCENSOR,1,temperatura_operativa_C,26.763441316785237,744
C1,PLANTABAJA:ASCENSOR,2,temperatura_operativa_C,27.50010878581858,672
C1,PLANTABAJA:ASCENSOR,3,temperatura_operativa_C,28.366430499826386,744
C1,PLANTABAJA:ASCENSOR,4,temperatura_operativa_C,27.635222624909545,720
C1,PLANTABAJA:ASCENSOR,5,temperatura_operativa_C,27.40676386709244,744
C1,PLANTABAJA:ASCENSOR,6,temperatura_operativa_C,26.179368061072516,720
C1,PLANTABAJA:ASCENSOR,7,temperatura_operativa_C,24.908657900568237,744
C1,PLANTABAJA:ASCENSOR,8,temperatura_operativa_C,24.668392534987166,744
C1,PLANTABAJA:ASCENSOR,9,temperatura_operativa_C,24.338224501518877,720
C1,PLANTABAJA:ASCENSOR,10,temperatura_operativa_C,24.50613657626327,744
C1,PLANTABAJA:ASCENSOR,11,temperatura_operativa_C,24.632404494751057,720
C1,PLANTABAJA:ASCENSOR,12,temperatura_operativa_C,25.68803431999173,744
C1,PLANTABAJA:PBXSEX01,1,temperatura_operativa_C,26.785325982483226,744
C1,PLANTABAJA:PBXSEX01,2,temperatura_operativa_C,27.460326948414234,672
C1,PLANTABAJA:PBXSEX01,3,temperatura_operativa_C,28.137988954374826,744
C1,PLANTABAJA:PBXSEX01,4,temperatura_operativa_C,27.48303747242463,720
C1,PLANTABAJA:PBXSEX01,5,temperatura_operativa_C,27.215958956722954,744
C1,PLANTABAJA:PBXSEX01,6,temperatura_operativa_C,26.034232411193816,720
C1,PLANTABAJA:PBXSEX01,7,temperatura_operativa_C,24.83622337592539,744
C1,PLANTABAJA:PBXSEX01,8,temperatura_operativa_C,24.55471508699551,744
C1,PLANTABAJA:PBXSEX01,9,temperatura_operativa_C,24.28850295485965,720
C1,PLANTABAJA:PBXSEX01,10,temperatura_operativa_C,24.56199819515553,744
C1,PLANTABAJA:PBXSEX01,11,temperatura_operativa_C,24.694910122274056,720
C1,PLANTABAJA:PBXSEX01,12,temperatura_operativa_C,25.769129896630666,744
C1,PLANTABAJA:PBXOFX03,1,temperatura_operativa_C,27.28676923365508,744
C1,PLANTABAJA:PBXOFX03,2,temperatura_operativa_C,28.01360931823512,672
C1,PLANTABAJA:PBXOFX03,3,temperatura_operativa_C,28.58419591975392,744
C1,PLANTABAJA:PBXOFX03,4,temperatura_operativa_C,27.594889451950536,720
C1,PLANTABAJA:PBXOFX03,5,temperatura_operativa_C,27.24776041628401,744
C1,PLANTABAJA:PBXOFX03,6,temperatura_operativa_C,26.016851385968806,720
C1,PLANTABAJA:PBXOFX03,7,temperatura_operativa_C,24.904393518657237,744
C1,PLANTABAJA:PBXOFX03,8,temperatura_operativa_C,24.7055760307231,744
C1,PLANTABAJA:PBXOFX03,9,temperatura_operativa_C,24.580109510749118,720
C1,PLANTABAJA:PBXOFX03,10,temperatura_operativa_C,25.023702578830576,744
C1,PLANTABAJA:PBXOFX03,11,temperatura_operativa_C,25.240045718592985,720
C1,PLANTABAJA:PBXOFX03,12,temperatura_operativa_C,26.32462926154654,744
C1,PLANTABAJA:PBXOFX02,1,temperatura_operativa_C,27.29602207891064,744
C1,PLANTABAJA:PBXOFX02,2,temperatura_operativa_C,27.992995370025614,672
C1,PLANTABAJA:PBXOFX02,3,temperatura_operativa_C,28.560276588489476,744
C1,PLANTABAJA:PBXOFX02,4,temperatura_operativa_C,27.64252597910502,720
C1,PLANTABAJA:PBXOFX02,5,temperatura_operativa_C,27.355177856565557,744
C1,PLANTABAJA:PBXOFX02,6,temperatura_operativa_C,26.170849978175486,720
C1,PLANTABAJA:PBXOFX02,7,temperatura_operativa_C,25.086496956267705,744
C1,PLANTABAJA:PBXOFX02,8,temperatura_operativa_C,24.900792652240536,744
C1,PLANTABAJA:PBXOFX02,9,temperatura_operativa_C,24.741114697843354,720
C1,PLANTABAJA:PBXOFX02,10,temperatura_operativa_C,25.146324124576818,744
C1,PLANTABAJA:PBXOFX02,11,temperatura_operativa_C,25.376559067879032,720
C1,PLANTABAJA:PBXOFX02,12,temperatura_operativa_C,26.408170790994042,744
C1,PLANTABAJA:PBXOFX01,1,temperatura_operativa_C,27.1455667989121,744
C1,PLANTABAJA:PBXOFX01,2,temperatura_operativa_C,28.02631380139951,672
C1,PLANTABAJA:PBXOFX01,3,temperatura_operativa_C,28.683381427892904,744
C1,PLANTABAJA:PBXOFX01,4,temperatura_operativa_C,27.682696013599156,720
C1,PLANTABAJA:PBXOFX01,5,temperatura_operativa_C,27.71638071395257,744
C1,PLANTABAJA:PBXOFX01,6,temperatura_operativa_C,26.47072506421491,720
C1,PLANTABAJA:PBXOFX01,7,temperatura_operativa_C,25.237162240578655,744
C1,PLANTABAJA:PBXOFX01,8,temperatura_operativa_C,25.24914875646829,744
C1,PLANTABAJA:PBXOFX01,9,temperatura_operativa_C,24.9748481672441,720
C1,PLANTABAJA:PBXOFX01,10,temperatura_operativa_C,25.262131362406567,744
C1,PLANTABAJA:PBXOFX01,11,temperatura_operativa_C,25.359244826326307,720
C1,PLANTABAJA:PBXOFX01,12,temperatura_operativa_C,26.34587377776179,744
C1,PRIMERAPLANTAALTA:1PAXDC,1,temperatura_operativa_C,24.25947511727206,744
C1,PRIMERAPLANTAALTA:1PAXDC,2,temperatura_operativa_C,24.556315100336356,672
C1,PRIMERAPLANTAALTA:1PAXDC,3,temperatura_operativa_C,24.835629251803528,744
C1,PRIMERAPLANTAALTA:1PAXDC,4,temperatura_operativa_C,24.41380857444227,720
C1,PRIMERAPLANTAALTA:1PAXDC,5,temperatura_operativa_C,24.45525646803037,744
C1,PRIMERAPLANTAALTA:1PAXDC,6,temperatura_operativa_C,24.064616633036046,720
C1,PRIMERAPLANTAALTA:1PAXDC,7,temperatura_operativa_C,23.67099295782062,744
C1,PRIMERAPLANTAALTA:1PAXDC,8,temperatura_operativa_C,23.766292519237318,744
C1,PRIMERAPLANTAALTA:1PAXDC,9,temperatura_operativa_C,23.668818769357923,720
C1,PRIMERAPLANTAALTA:1PAXDC,10,temperatura_operativa_C,23.742409742581298,744
C1,PRIMERAPLANTAALTA:1PAXDC,11,temperatura_operativa_C,23.695999194874517,720
C1,PRIMERAPLANTAALTA:1PAXDC,12,temperatura_operativa_C,23.94401539649055,744
C1,PRIMERAPLANTAALTA:1PAXES,1,temperatura_operativa_C,27.62937826363798,744
C1,PRIMERAPLANTAALTA:1PAXES,2,temperatura_operativa_C,28.530586510156148,672
C1,PRIMERAPLANTAALTA:1PAXES,3,temperatura_operativa_C,29.716986733254167,744
C1,PRIMERAPLANTAALTA:1PAXES,4,temperatura_operativa_C,28.18669493280401,720
C1,PRIMERAPLANTAALTA:1PAXES,5,temperatura_operativa_C,28.125371208183537,744
C1,PRIMERAPLANTAALTA:1PAXES,6,temperatura_operativa_C,26.714473742203875,720
C1,PRIMERAPLANTAALTA:1PAXES,7,temperatura_operativa_C,25.293648213350984,744
C1,PRIMERAPLANTAALTA:1PAXES,8,temperatura_operativa_C,25.313479390701282,744
C1,PRIMERAPLANTAALTA:1PAXES,9,temperatura_operativa_C,24.905457336870878,720
C1,PRIMERAPLANTAALTA:1PAXES,10,temperatura_operativa_C,25.23474332973435,744
C1,PRIMERAPLANTAALTA:1PAXES,11,temperatura_operativa_C,25.14820650598751,720
C1,PRIMERAPLANTAALTA:1PAXES,12,temperatura_operativa_C,26.14554191654961,744
C1,PRIMERAPLANTAALTA:ASCENSOR,1,temperatura_operativa_C,27.394522891865524,744
C1,PRIMERAPLANTAALTA:ASCENSOR,2,temperatura_operativa_C,28.212184805392585,672
C1,PRIMERAPLANTAALTA:ASCENSOR,3,temperatura_operativa_C,29.40041849622129,744
C1,PRIMERAPLANTAALTA:ASCENSOR,4,temperatura_operativa_C,28.064512825501456,720
C1,PRIMERAPLANTAALTA:ASCENSOR,5,temperatura_operativa_C,27.83782813235147,744
C1,PRIMERAPLANTAALTA:ASCENSOR,6,temperatura_operativa_C,26.492667492986502,720
C1,PRIMERAPLANTAALTA:ASCENSOR,7,temperatura_operativa_C,25.150339000369684,744
C1,PRIMERAPLANTAALTA:ASCENSOR,8,temperatura_operativa_C,25.011266086845968,744
C1,PRIMERAPLANTAALTA:ASCENSOR,9,temperatura_operativa_C,24.640273597362295,720
C1,PRIMERAPLANTAALTA:ASCENSOR,10,temperatura_operativa_C,24.903662143597042,744
C1,PRIMERAPLANTAALTA:ASCENSOR,11,temperatura_operativa_C,24.943117078792078,720
C1,PRIMERAPLANTAALTA:ASCENSOR,12,temperatura_operativa_C,25.962440705284944,744
C1,PRIMERAPLANTAALTA:1PAXSR,1,temperatura_operativa_C,27.033747382757713,744
C1,PRIMERAPLANTAALTA:1PAXSR,2,temperatura_operativa_C,28.090677082704268,672
C1,PRIMERAPLANTAALTA:1PAXSR,3,temperatura_operativa_C,29.151059501403882,744
C1,PRIMERAPLANTAALTA:1PAXSR,4,temperatura_operativa_C,28.04874599604407,720
C1,PRIMERAPLANTAALTA:1PAXSR,5,temperatura_operativa_C,28.287024089961776,744
C1,PRIMERAPLANTAALTA:1PAXSR,6,temperatura_operativa_C,27.033416590699193,720
C1,PRIMERAPLANTAALTA:1PAXSR,7,temperatura_operativa_C,25.58580918292508,744
C1,PRIMERAPLANTAALTA:1PAXSR,8,temperatura_operativa_C,25.736533055356126,744
C1,PRIMERAPLANTAALTA:1PAXSR,9,temperatura_operativa_C,25.247914406104094,720
C1,PRIMERAPLANTAALTA:1PAXSR,10,temperatura_operativa_C,25.316417682662333,744
C1,PRIMERAPLANTAALTA:1PAXSR,11,temperatura_operativa_C,25.08149069946115,720
C1,PRIMERAPLANTAALTA:1PAXSR,12,temperatura_operativa_C,25.936802651035695,744
C1,PRIMERAPLANTAALTA:1PAXPAS,1,temperatura_operativa_C,28.340774229896354,744
C1,PRIMERAPLANTAALTA:1PAXPAS,2,temperatura_operativa_C,29.055771467526544,672
C1,PRIMERAPLANTAALTA:1PAXPAS,3,temperatura_operativa_C,30.000836120335137,744
C1,PRIMERAPLANTAALTA:1PAXPAS,4,temperatura_operativa_C,28.488385922681086,720
C1,PRIMERAPLANTAALTA:1PAXPAS,5,temperatura_operativa_C,28.14138031209784,744
C1,PRIMERAPLANTAALTA:1PAXPAS,6,temperatura_operativa_C,26.78546401718826,720
C1,PRIMERAPLANTAALTA:1PAXPAS,7,temperatura_operativa_C,25.504817365283813,744
C1,PRIMERAPLANTAALTA:1PAXPAS,8,temperatura_operativa_C,25.369470615449764,744
C1,PRIMERAPLANTAALTA:1PAXPAS,9,temperatura_operativa_C,25.101477197035102,720
C1,PRIMERAPLANTAALTA:1PAXPAS,10,temperatura_operativa_C,25.651314043372192,744
C1,PRIMERAPLANTAALTA:1PAXPAS,11,temperatura_operativa_C,25.74878573346443,720
C1,PRIMERAPLANTAALTA:1PAXPAS,12,temperatura_operativa_C,26.823048017693342,744
C1,PRIMERAPLANTAALTA:1PAXOFX02,1,temperatura_operativa_C,27.200625296307702,744
C1,PRIMERAPLANTAALTA:1PAXOFX02,2,temperatura_operativa_C,27.97042294150604,672
C1,PRIMERAPLANTAALTA:1PAXOFX02,3,temperatura_operativa_C,28.732294912619725,744
C1,PRIMERAPLANTAALTA:1PAXOFX02,4,temperatura_operativa_C,27.943496106901712,720
C1,PRIMERAPLANTAALTA:1PAXOFX02,5,temperatura_operativa_C,27.855551788917484,744
C1,PRIMERAPLANTAALTA:1PAXOFX02,6,temperatura_operativa_C,26.75220970982173,720
C1,PRIMERAPLANTAALTA:1PAXOFX02,7,temperatura_operativa_C,25.490686997097228,744
C1,PRIMERAPLANTAALTA:1PAXOFX02,8,temperatura_operativa_C,25.211063131131734,744
C1,PRIMERAPLANTAALTA:1PAXOFX02,9,temperatura_operativa_C,24.828320314143607,720
C1,PRIMERAPLANTAALTA:1PAXOFX02,10,temperatura_operativa_C,25.122047946765182,744
C1,PRIMERAPLANTAALTA:1PAXOFX02,11,temperatura_operativa_C,25.15622158801799,720
C1,PRIMERAPLANTAALTA:1PAXOFX02,12,temperatura_operativa_C,26.08517833988518,744
C1,PRIMERAPLANTAALTA:1PAXBAX02,1,temperatura_operativa_C,28.70253198006223,744
C1,PRIMERAPLANTAALTA:1PAXBAX02,2,temperatura_operativa_C,29.77169478983357,672
C1,PRIMERAPLANTAALTA:1PAXBAX02,3,temperatura_operativa_C,30.764160416982698,744
C1,PRIMERAPLANTAALTA:1PAXBAX02,4,temperatura_operativa_C,28.523058725880745,720
C1,PRIMERAPLANTAALTA:1PAXBAX02,5,temperatura_operativa_C,28.277675708682544,744
C1,PRIMERAPLANTAALTA:1PAXBAX02,6,temperatura_operativa_C,26.63394816201641,720
C1,PRIMERAPLANTAALTA:1PAXBAX02,7,temperatura_operativa_C,25.32213198422536,744
C1,PRIMERAPLANTAALTA:1PAXBAX02,8,temperatura_operativa_C,25.644704368337482,744
C1,PRIMERAPLANTAALTA:1PAXBAX02,9,temperatura_operativa_C,25.55841001395375,720
C1,PRIMERAPLANTAALTA:1PAXBAX02,10,temperatura_operativa_C,26.198087632252335,744
C1,PRIMERAPLANTAALTA:1PAXBAX02,11,temperatura_operativa_C,26.199091781489884,720
C1,PRIMERAPLANTAALTA:1PAXBAX02,12,temperatura_operativa_C,27.34078963598921,744
C1,PRIMERAPLANTAALTA:1PAXBAX01,1,temperatura_operativa_C,29.13057437810776,744
C1,PRIMERAPLANTAALTA:1PAXBAX01,2,temperatura_operativa_C,29.968658639961046,672
