"Date/Time";"Glazing";"Walls";"Ceilings (int)";"Floors (int)";"Ground Floors";"Partitions (int)";"Roofs";"Floors (ext)";"Internal Natural vent.";"Sensible Cooling";"Mech Vent + Nat Vent + Infiltration";"External Air";"External Vent.";"Total Cooling";"General Lighting";"Miscellaneous";"Catering";"Computer + Equip";"Occupancy";"Solar Gains Interior Windows";"Solar Gains Exterior Windows";"Zone Sensible Heating";"Zone Sensible Cooling";"Air Temperature";"Radiant Temperature";"Operative Temperature";"Room Electricity";"Lighting";"Cooling (Electricity)";"Outside Dry-Bulb Temperature"
"";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"ac/h";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"°C";"°C";"°C";"kWh";"kWh";"kWh";"°C"
"12/07/2025";"-48,03348";"-43,02639";"2,442939";"1,290378";"-18,86189";"4,987018";"-1,773713";"-1,480506";"-4,013528";"-129,1442";"2,106865";"-2,220057";"-7,029459";"-159,9467";"43,48851";"95,17348";"0,877635";"13,83909";"19,71762";"5,718175";"79,46382";"0,05048666";"-133,3855";"25,11661";"25,5946";"25,35561";"109,8902";"43,48851";"85,56869";"23,62257"
"13/07/2025";"-32,95505";"-33,8823";"1,464677";"0,085894";"-11,51335";"7,473277";"-2,949266";"-0,837068";"-1,925998";"-93,38145";"1,024189";"-2,039924";"-6,135892";"-98,58545";"1,883448";"94,24216";"0";"0";"0,7441227";"5,686078";"77,77479";"0,006104504";"-93,50747";"24,45219";"24,96339";"24,70779";"94,24216";"1,883448";"54,76969";"22,99653"
"14/07/2025";"-38,38548";"-50,51014";"-0,280274";"0,483956";"-11,32502";"0,927674";"-3,288175";"-1,314831";"-3,75601";"-108,2651";"1,897768";"-2,610007";"-9,090756";"-134,498";"44,19941";"95,23257";"0,877635";"13,83909";"20,53407";"4,797195";"67,14689";"0,0001797444";"-118,6895";"24,44795";"24,69836";"24,57315";"109,9493";"44,19941";"72,15764";"22,50972"
"15/07/2025";"-25,69619";"-23,23373";"-1,9848";"-2,742159";"-21,82236";"-19,54254";"-7,495226";"-0,704541";"-2,588989";"-136,5111";"1,88319";"-1,947565";"-6,84722";"-177,8527";"44,19941";"95,23257";"0,877635";"13,83909";"20,08493";"6,109671";"83,80958";"0,1129959";"-140,1258";"24,92164";"25,49403";"25,20783";"109,9493";"44,19941";"94,9498";"23,33125"
"16/07/2025";"-51,76464";"-48,81559";"2,036667";"1,758213";"-15,54865";"6,014335";"-1,787179";"-1,630755";"-3,87942";"-123,5529";"2,164671";"-2,777906";"-8,977333";"-150,9796";"44,19941";"95,23257";"0,877635";"13,83909";"20,21633";"5,780468";"80,13392";"0,03937232";"-127,6337";"24,81542";"25,2282";"25,02181";"109,9493";"44,19941";"80,91541";"22,80174"
"17/07/2025";"-25,85932";"-27,98869";"-1,686953";"-1,187336";"-14,6808";"-7,082221";"-5,389061";"-0,826077";"-2,963121";"-124,7598";"2,109253";"-2,824679";"-10,37587";"-155,8171";"44,19941";"95,23257";"0,877635";"13,83909";"20,47674";"4,193397";"59,84287";"0,04321933";"-129,158";"24,65146";"25,08223";"24,86684";"109,9493";"44,19941";"83,28652";"22,62188"
"18/07/2025";"-47,23676";"-46,83318";"1,141508";"2,240506";"-10,19335";"7,089454";"-1,516426";"-1,488972";"-3,650316";"-111,1079";"1,761165";"-2,530104";"-10,09437";"-134,6164";"44,19941";"95,23257";"0,877635";"13,83909";"20,57096";"4,136119";"60,55489";"0,01078745";"-119,626";"24,56253";"24,79883";"24,68068";"109,9493";"44,19941";"72,31693";"21,98264"
"19/07/2025";"-37,60878";"-53,80888";"-0,927008";"0,520182";"-10,92534";"0,30914";"-4,45639";"-1,343057";"-2,977223";"-114,5803";"1,6708";"-1,433691";"-6,598794";"-138,9786";"43,48851";"95,17348";"0,877635";"13,83909";"20,06722";"4,896981";"69,44101";"0,06811342";"-119,3477";"24,41582";"24,59189";"24,50386";"109,8902";"43,48851";"74,54905";"22,64931"
"20/07/2025";"-35,37261";"-38,53687";"0,643492";"1,799059";"-4,413088";"7,54822";"-2,570489";"-0,947112";"-1,076351";"-91,46159";"1,057655";"-1,264942";"-5,000966";"-97,77531";"1,883448";"94,24216";"0";"0";"0,7850257";"5,108011";"72,02563";"0,10776";"-91,50555";"23,76218";"24,17546";"23,96882";"94,24216";"1,883448";"54,31962";"22,58542"
"21/07/2025";"-21,9672";"-24,98098";"-3,707304";"-2,932677";"-18,61173";"-23,82091";"-7,990032";"-0,677534";"-1,817417";"-126,4796";"1,598991";"-1,215576";"-6,104739";"-158,2826";"44,19941";"95,23257";"0,877635";"13,83909";"20,28514";"5,465688";"75,20835";"0,05716122";"-130,9986";"24,71279";"25,06138";"24,88708";"109,9493";"44,19941";"84,65487";"23,19167"
"22/07/2025";"-37,10733";"-18,54842";"0,629287";"0,501587";"-21,76915";"-10,02833";"-3,601032";"-1,010478";"-3,174858";"-135,3648";"1,7526";"-3,037452";"-10,47299";"-173,9862";"44,19941";"95,23257";"0,877635";"13,83909";"19,98295";"5,62995";"77,85294";"0,001105181";"-143,5562";"25,11107";"25,83328";"25,47218";"109,9493";"44,19941";"92,73592";"22,47326"
"23/07/2025";"-36,76532";"-40,45855";"0,770381";"0,497708";"-14,556";"4,214895";"-2,045671";"-1,187718";"-3,826415";"-126,0304";"2,01552";"-3,199231";"-10,13768";"-159,5473";"44,19941";"95,23257";"0,877635";"13,83909";"20,23663";"4,695848";"67,24749";"0,01402882";"-131,5313";"24,72422";"25,24297";"24,9836";"109,9493";"44,19941";"85,22636";"22,53819"
"24/07/2025";"-46,07194";"-54,79808";"1,096574";"1,077608";"-11,03523";"7,311844";"-2,291341";"-1,476417";"-5,058992";"-106,7252";"2,065117";"-3,590196";"-11,06835";"-130,977";"44,19941";"95,23257";"0,877635";"13,83909";"20,67507";"5,107592";"72,82007";"0";"-118,5619";"24,43258";"24,75865";"24,59562";"109,9493";"44,19941";"70,49507";"22,17188"
"25/07/2025";"-46,71927";"-55,71096";"0,274261";"1,092308";"-9,632907";"3,052712";"-4,046882";"-1,482191";"-5,915144";"-107,3454";"2,223681";"-3,865004";"-13,84825";"-130,3895";"44,19941";"95,17348";"0,877635";"13,83909";"20,33129";"5,910904";"80,86515";"0,02962439";"-116,9422";"24,07414";"24,44627";"24,2602";"109,8902";"44,19941";"70,18565";"21,80347"
"26/07/2025";"-45,93848";"-65,53681";"-1,25108";"0,785419";"-6,602392";"1,630112";"-4,70929";"-1,55499";"-4,303646";"-101,3701";"1,989368";"-2,596071";"-9,873454";"-115,2478";"43,48851";"95,17348";"0,877635";"13,83909";"20,51639";"5,692172";"79,04902";"0,08424062";"-108,9284";"23,8842";"23,99922";"23,94171";"109,8902";"43,48851";"62,49495";"21,95417"
"27/07/2025";"-33,17073";"-40,09616";"-0,705471";"1,713338";"-0,922601";"4,879634";"-3,092094";"-0,897517";"-1,125865";"-90,06696";"1,047311";"-1,429884";"-5,327625";"-95,03865";"1,883448";"94,24216";"0";"0";"0,8226047";"5,116554";"72,07361";"7,642819e-05";"-90,16496";"23,28053";"23,70235";"23,49144";"94,24216";"1,883448";"52,79925";"22,00382"
"28/07/2025";"-28,62801";"-28,84017";"-3,592755";"-1,313699";"-12,49304";"-21,11811";"-7,317359";"-0,838847";"-2,965261";"-108,8858";"1,800507";"-2,89845";"-11,55345";"-128,6868";"44,19941";"95,17348";"0,877635";"13,83909";"20,58108";"5,039171";"71,9778";"0";"-120,784";"24,20527";"24,51912";"24,36219";"109,8902";"44,19941";"69,13523";"21,77431"
"29/07/2025";"-30,16131";"-20,086";"-1,488567";"-0,058401";"-16,98189";"-14,38226";"-4,403035";"-0,960471";"-2,138497";"-121,9271";"1,787777";"-2,58167";"-11,26021";"-154,1635";"44,19941";"95,17348";"0,877635";"13,83909";"20,04697";"4,509099";"64,59099";"0";"-130,9771";"24,83058";"25,29872";"25,06465";"109,8902";"44,19941";"82,397";"22,32431"
"30/07/2025";"-36,62292";"-22,28812";"-0,074308";"-0,800378";"-22,0976";"-9,965549";"-4,255792";"-1,079364";"-3,642872";"-132,784";"2,034912";"-3,683627";"-12,77957";"-165,2474";"44,19941";"95,17348";"0,877635";"13,83909";"19,75299";"6,260544";"85,80136";"0";"-140,8044";"24,96553";"25,71798";"25,34175";"109,8902";"44,19941";"88,30138";"22,37326"
"31/07/2025";"-36,72417";"-25,39976";"0,498635";"0,157441";"-17,4536";"-0,397626";"-2,238668";"-1,180469";"-4,28675";"-118,2437";"2,041229";"-4,512529";"-16,23449";"-146,0172";"44,19941";"95,17348";"0,877635";"13,83909";"20,16084";"4,824013";"67,93599";"0";"-131,7918";"24,85775";"25,52301";"25,19038";"109,8902";"44,19941";"78,49541";"21,88437"
"01/08/2025";"-27,98544";"-15,89488";"-0,120057";"-1,798302";"-24,48642";"-9,530572";"-3,911276";"-0,783903";"-3,773323";"-139,6189";"2,0518";"-3,05827";"-9,003941";"-182,6286";"44,19941";"95,17348";"0,877635";"13,83909";"19,66448";"5,210432";"72,93514";"0,0231347";"-143,9161";"25,13748";"25,83675";"25,48712";"109,8902";"44,19941";"97,32874";"23,28646"
"02/08/2025";"-35,0328";"-18,06366";"1,627712";"-0,032854";"-23,62634";"0,002196";"-1,678238";"-1,112701";"-5,623422";"-131,0328";"2,181653";"-4,480474";"-14,20101";"-170,9479";"43,48851";"95,17348";"0,877635";"13,83909";"19,71813";"5,154082";"72,13502";"0";"-141,5087";"25,03683";"25,87401";"25,45542";"109,8902";"43,48851";"91,44382";"22,45278"
"03/08/2025";"-29,63379";"-12,21735";"2,175463";"-1,384148";"-15,99858";"3,938146";"-0,576927";"-0,653226";"-2,854267";"-96,25196";"1,428213";"-3,616688";"-8,905429";"-101,7096";"1,883448";"94,24216";"0";"0";"0,7214985";"4,607249";"67,14523";"0,0003510642";"-96,36744";"24,70077";"25,31459";"25,00768";"94,24216";"1,883448";"56,50532";"22,775"
"04/08/2025";"-40,51888";"-39,66065";"1,49757";"-0,221694";"-20,04724";"0,616659";"-2,112178";"-1,316473";"-4,91534";"-121,0824";"2,043185";"-3,26374";"-11,80273";"-147,9693";"44,19941";"95,17348";"0,877635";"13,83909";"19,99042";"5,800424";"79,35656";"0,002576155";"-129,8322";"24,7538";"25,30332";"25,02856";"109,8902";"44,19941";"79,68807";"22,56076"
"05/08/2025";"-29,80923";"-24,27229";"-0,298125";"-1,331681";"-20,88625";"-6,79236";"-4,740535";"-0,897385";"-4,716309";"-125,516";"2,171485";"-3,486031";"-11,58167";"-159,0042";"44,19941";"95,17348";"0,877635";"13,83909";"19,95111";"5,108674";"70,9706";"0,006942621";"-133,354";"24,77691";"25,36774";"25,07233";"109,8902";"44,19941";"85,03561";"22,70417"
"06/08/2025";"-33,25105";"-17,58296";"0,409089";"-0,996189";"-22,29601";"-6,861801";"-3,373764";"-0,89401";"-3,693949";"-125,4727";"1,790747";"-2,642816";"-10,89841";"-151,5842";"44,19941";"95,17348";"0,877635";"13,83909";"19,80838";"4,692124";"67,54881";"0";"-136,3796";"25,04033";"25,6124";"25,32636";"109,8902";"44,19941";"81,24536";"22,5059"
"07/08/2025";"-32,63386";"-18,67559";"0,634775";"-1,215848";"-25,87024";"-6,805213";"-3,103884";"-0,954355";"-3,275656";"-139,2894";"1,780132";"-2,381789";"-9,506811";"-172,6926";"44,19941";"95,17348";"0,877635";"13,83909";"19,59645";"5,578022";"77,7299";"0";"-145,4059";"25,20004";"25,92721";"25,56363";"109,8902";"44,19941";"92,27";"22,91424"
"08/08/2025";"-35,39846";"-20,24031";"1,171538";"-1,152786";"-25,27492";"-3,371544";"-2,498106";"-0,988116";"-3,565179";"-135,8044";"1,753607";"-2,656288";"-9,836185";"-174,4173";"44,19941";"95,17348";"0,877635";"13,83909";"19,69304";"5,404601";"75,81213";"0,000110143";"-143,829";"25,22321";"25,92441";"25,57381";"109,8902";"44,19941";"93,11266";"22,60938"
"09/08/2025";"-33,68726";"-16,25255";"1,08192";"-2,069992";"-27,34602";"-6,474";"-3,186857";"-0,890357";"-2,831515";"-143,2691";"1,602028";"-2,333032";"-8,432835";"-187,7525";"43,48851";"95,17348";"0,877635";"13,83909";"19,58364";"5,716381";"81,07079";"0";"-149,3605";"25,34325";"26,1019";"25,72258";"109,8902";"43,48851";"100,1296";"22,84306"
"10/08/2025";"-34,74099";"-11,53963";"3,221104";"-2,0921";"-23,23322";"0,528799";"-1,580284";"-0,844631";"-1,120726";"-97,88644";"0,9229707";"-2,391567";"-7,98236";"-103,7399";"1,883448";"94,24216";"0";"0";"0,6853366";"5,646423";"79,96217";"2,176129e-05";"-97,99495";"25,44315";"25,99323";"25,71819";"94,24216";"1,883448";"57,63326";"23,06979"
"11/08/2025";"-35,48305";"-18,86523";"1,516207";"-1,25564";"-26,96337";"-3,345584";"-2,319731";"-1,052595";"-4,373866";"-138,2864";"1,803342";"-2,772124";"-10,18414";"-179,7258";"44,19941";"95,17348";"0,877635";"13,83909";"19,56583";"5,751082";"80,5393";"0";"-147,3725";"25,31395";"26,11764";"25,71579";"109,8902";"44,19941";"95,7773";"22,77361"
"12/08/2025";"-38,31309";"-23,07062";"1,446747";"-1,225833";"-27,45373";"-2,245039";"-2,285107";"-1,186178";"-3,785843";"-134,3158";"1,726314";"-2,421208";"-11,54978";"-173,4807";"44,19941";"95,17348";"0,877635";"13,83909";"19,67106";"6,129852";"84,81743";"0";"-144,6316";"25,31939";"26,08522";"25,70231";"109,8902";"44,19941";"93,02091";"22,51736"
"13/08/2025";"-41,17665";"-28,19524";"2,055569";"-0,569817";"-25,76257";"1,022866";"-1,863037";"-1,184592";"-4,383317";"-133,2467";"1,600317";"-2,279033";"-10,20473";"-176,2695";"44,19941";"95,17348";"0,877635";"13,83909";"19,65417";"6,126343";"85,1137";"0";"-144,9907";"25,18965";"25,95045";"25,57005";"109,8902";"44,19941";"94,42722";"22,3184"
"14/08/2025";"-32,92081";"-25,97391";"0,762182";"-1,554951";"-23,74117";"-2,584997";"-2,958937";"-0,971711";"-3,592748";"-131,0909";"1,610608";"-2,064106";"-8,454583";"-166,9193";"44,19941";"95,17348";"0,877635";"13,83909";"19,69708";"5,131603";"73,97321";"0";"-140,5591";"25,17475";"25,78539";"25,48007";"109,8902";"44,19941";"89,16753";"22,71806"
"15/08/2025";"-30,23962";"-13,01111";"0,905895";"-2,366122";"-29,49569";"-10,30701";"-3,926528";"-0,745014";"-3,414014";"-152,672";"1,724777";"-2,156045";"-6,869215";"-189,2097";"44,19941";"95,17348";"0,877635";"13,83909";"19,47441";"6,06625";"84,64684";"0,04720696";"-154,7907";"25,44882";"26,28668";"25,86775";"109,8902";"44,19941";"100,929";"23,52986"
"16/08/2025";"-35,49833";"-16,1833";"2,405722";"-0,321465";"-26,33962";"1,338579";"-1,182305";"-1,098157";"-6,224401";"-139,0313";"2,276859";"-4,664671";"-13,07037";"-176,6871";"43,48851";"95,17348";"0,877635";"13,83909";"19,71849";"5,426399";"76,68417";"0,01456303";"-147,8143";"25,28742";"26,22288";"25,75515";"109,8902";"43,48851";"94,36086";"22,87604"
"17/08/2025";"-34,67166";"-14,56887";"2,931446";"-1,270464";"-18,82437";"6,253162";"-0,317166";"-0,913123";"-3,203889";"-96,82138";"1,257764";"-3,812637";"-10,30465";"-103,21";"1,883448";"94,24216";"0";"0";"0,7054182";"5,382332";"76,02895";"0";"-97,04561";"24,92937";"25,61415";"25,27176";"94,24216";"1,883448";"57,33889";"22,47257"
"18/08/2025";"-31,91966";"-19,7156";"0,817233";"-1,573427";"-23,60506";"-6,157933";"-2,679758";"-0,889578";"-4,55162";"-136,7794";"1,923147";"-3,081756";"-10,58792";"-168,8526";"44,19941";"95,17348";"0,877635";"13,83909";"19,6918";"5,237917";"75,17988";"0,007275761";"-142,6705";"25,05172";"25,78793";"25,41982";"109,8902";"44,19941";"90,32003";"22,80035"
"19/08/2025";"-37,11694";"-22,38153";"1,579449";"-0,418794";"-22,62963";"-0,678078";"-1,647453";"-1,127812";"-6,462485";"-128,9729";"2,187256";"-4,782238";"-14,40454";"-155,0391";"44,19941";"95,17348";"0,877635";"13,83909";"19,74129";"5,445001";"77,1339";"0";"-139,7284";"24,92689";"25,74823";"25,33756";"109,8902";"44,19941";"83,08923";"22,24444"
"20/08/2025";"-37,5106";"-26,44933";"0,878302";"-0,937333";"-22,01695";"-1,925215";"-2,169768";"-1,167281";"-5,767516";"-125,1876";"2,154069";"-4,309746";"-14,49767";"-147,5272";"44,19941";"95,17348";"0,877635";"13,83909";"19,84635";"5,634555";"79,62388";"0";"-135,7447";"24,85493";"25,58022";"25,21758";"109,8902";"44,19941";"79,20543";"22,14479"
"21/08/2025";"-40,26588";"-28,90913";"1,375815";"-0,224314";"-18,96439";"1,153815";"-2,111592";"-1,227771";"-5,954487";"-114,0427";"2,410642";"-4,844032";"-20,63116";"-136,8473";"44,19941";"95,17348";"0,877635";"13,83909";"20,33974";"5,224134";"75,63004";"0";"-127,0284";"24,65787";"25,35043";"25,00415";"109,8902";"44,19941";"74,59881";"21,72778"
"22/08/2025";"-40,82718";"-29,01646";"0,98082";"-0,703872";"-20,50724";"-2,341024";"-2,90561";"-1,214872";"-5,992579";"-116,651";"2,334725";"-4,58136";"-19,60317";"-136,4715";"44,19941";"95,17348";"0,877635";"13,83909";"20,04905";"5,95123";"83,27043";"0";"-129,1671";"24,61773";"25,32687";"24,9723";"109,8902";"44,19941";"74,25203";"21,73924"
"23/08/2025";"-37,8278";"-28,49785";"0,589987";"-0,625653";"-18,5413";"-2,304036";"-2,80461";"-1,099443";"-5,308769";"-118,5694";"2,073849";"-4,064389";"-15,2427";"-139,2843";"43,48851";"95,17348";"0,877635";"13,83909";"20,06873";"5,134631";"75,19286";"0";"-130,4659";"24,60931";"25,22992";"24,91961";"109,8902";"43,48851";"75,06579";"21,75937"
"24/08/2025";"-43,15113";"-21,84702";"2,580446";"-0,116547";"-12,95882";"6,071199";"-0,836256";"-1,060656";"-2,826502";"-94,58672";"1,189764";"-3,889639";"-13,58632";"-98,28389";"1,883448";"94,24216";"0";"0";"0,7542527";"6,181129";"86,6188";"0,0004759703";"-94,85822";"24,11623";"24,84751";"24,48187";"94,24216";"1,883448";"54,60216";"21,17188"
"25/08/2025";"-47,17021";"-40,734";"0,91454";"0,194607";"-10,08442";"3,697809";"-1,869079";"-1,457796";"-7,669823";"-93,97172";"2,155604";"-4,17999";"-25,54841";"-99,73959";"44,19941";"95,17348";"0,877635";"13,83909";"22,02727";"5,293045";"75,57328";"0";"-114,7825";"23,77026";"24,36216";"24,06621";"109,8902";"44,19941";"55,41089";"20,07257"
"26/08/2025";"-46,2729";"-40,43893";"0,174406";"-0,204648";"-11,50988";"-1,896878";"-3,727335";"-1,410841";"-5,481913";"-93,70074";"2,068273";"-5,095675";"-24,55913";"-99,94955";"44,19941";"95,17348";"0,877635";"13,83909";"21,89779";"5,866807";"81,65604";"0";"-114,9056";"23,75134";"24,30845";"24,0299";"109,8902";"44,19941";"55,52753";"19,96424"
"27/08/2025";"-43,90317";"-36,49834";"-0,333785";"-0,084116";"-11,56679";"-4,152666";"-3,609487";"-1,341606";"-5,519868";"-94,95771";"1,924442";"-3,781359";"-22,3019";"-101,9954";"44,19941";"95,17348";"0,877635";"13,83909";"21,60135";"5,404205";"76,85356";"0";"-116,5294";"23,8257";"24,34019";"24,08294";"109,8902";"44,19941";"56,66413";"20,0691"
"28/08/2025";"-41,26009";"-37,5289";"0,121207";"0,280575";"-9,511954";"-1,403664";"-2,853564";"-1,349332";"-7,535209";"-93,71223";"2,293612";"-3,718685";"-25,16482";"-101,0211";"44,19941";"95,17348";"0,877635";"13,83909";"21,99838";"4,819927";"69,32713";"0";"-112,1588";"23,73738";"24,25526";"23,99632";"109,8902";"44,19941";"56,12282";"20,47222"
"29/08/2025";"-39,0285";"-36,78048";"-0,934256";"-0,730639";"-13,62117";"-8,415526";"-4,290849";"-1,247691";"-5,146291";"-98,18892";"2,023794";"-3,151508";"-20,38546";"-105,8242";"44,19941";"95,17348";"0,877635";"13,83909";"21,27067";"5,418468";"79,38276";"0";"-117,4038";"24,0247";"24,51144";"24,26807";"109,8902";"44,19941";"58,60003";"20,83715"
"30/08/2025";"-38,26071";"-31,02586";"-0,459076";"-1,328694";"-19,24987";"-11,57969";"-4,141098";"-1,169832";"-4,512329";"-107,4744";"1,901648";"-3,621256";"-15,59867";"-119,485";"43,48851";"95,17348";"0,877635";"13,83909";"20,71127";"6,033434";"85,54475";"0";"-125,9266";"24,46801";"25,03225";"24,75013";"109,8902";"43,48851";"64,99958";"21,43438"
"31/08/2025";"-30,1616";"-18,23991";"1,573318";"0,228918";"-10,4369";"3,880689";"-0,248816";"-0,811564";"-1,047413";"-94,14037";"0,9435264";"-2,292775";"-8,000925";"-98,09094";"1,883448";"94,24216";"0";"0";"0,7700675";"4,113638";"61,29997";"0";"-94,49699";"24,16661";"24,70359";"24,4351";"94,24216";"1,883448";"54,49497";"21,96979"
"01/09/2025";"-31,67508";"-26,77976";"-0,070805";"-1,377534";"-20,20856";"-10,66609";"-3,821871";"-1,080241";"-5,163041";"-105,5077";"2,524545";"-3,156109";"-21,55556";"-125,0177";"44,19941";"95,17348";"0,877635";"13,83909";"20,6389";"4,897614";"73,7398";"0";"-119,2695";"24,59359";"25,11374";"24,85367";"109,8902";"44,19941";"69,45429";"22,31007"
"02/09/2025";"-30,45835";"-27,17428";"0,183593";"-0,839689";"-22,77168";"-6,683719";"-3,157465";"-1,105663";"-4,943127";"-110,7396";"2,158073";"-2,362724";"-17,37782";"-133,8879";"44,19941";"95,17348";"0,877635";"13,83909";"20,1456";"4,914252";"70,01096";"0";"-124,3702";"24,85193";"25,37748";"25,11471";"109,8902";"44,19941";"73,86707";"22,57882"
"03/09/2025";"-34,61547";"-25,77984";"1,074381";"-0,923216";"-23,05026";"-4,749752";"-2,625281";"-1,166616";"-5,053467";"-109,619";"2,19263";"-2,856607";"-19,94789";"-131,0306";"44,19941";"95,17348";"0,877635";"13,83909";"20,36195";"4,937286";"72,76937";"0";"-124,6242";"24,87413";"25,45143";"25,16278";"109,8902";"44,19941";"72,48026";"22,31944"
"04/09/2025";"-37,2317";"-28,25522";"1,304513";"-1,003456";"-23,20705";"-3,258318";"-2,706638";"-1,219666";"-6,0141";"-110,587";"2,310198";"-4,105637";"-19,80315";"-128,9682";"44,19941";"95,17348";"0,877635";"13,83909";"20,53343";"5,518605";"79,88342";"0";"-126,4994";"24,76236";"25,4367";"25,09953";"109,8902";"44,19941";"70,64661";"22,08264"
"05/09/2025";"-36,40042";"-29,23929";"1,197419";"-0,541699";"-21,15134";"-1,020315";"-2,178733";"-1,253652";"-6,055345";"-106,924";"2,437553";"-4,599022";"-21,74857";"-123,4952";"44,19941";"95,23257";"0,877635";"13,83909";"20,93208";"5,067857";"73,45796";"0";"-122,9917";"24,66168";"25,30718";"24,98443";"109,9493";"44,19941";"68,24449";"21,925"
"06/09/2025";"-38,25609";"-30,84782";"1,424623";"-0,322938";"-18,99294";"0,674962";"-2,119458";"-1,296941";"-6,798393";"-102,1938";"2,457391";"-4,741361";"-24,17125";"-115,9877";"43,48851";"95,17348";"0,877635";"13,83909";"20,9503";"5,004659";"73,13036";"0";"-119,3428";"24,45076";"25,11192";"24,78134";"109,8902";"43,48851";"64,43762";"21,55451"
"07/09/2025";"-33,88332";"-21,01541";"2,244824";"0,481385";"-8,653406";"10,5462";"0,431174";"-0,905818";"-3,820042";"-93,3488";"1,33279";"-3,887207";"-11,37141";"-98,25685";"1,883448";"94,24216";"0";"0";"0,7889398";"4,386616";"64,55614";"0";"-93,7869";"23,63234";"24,33577";"23,98405";"94,24216";"1,883448";"54,58714";"21,13958"
"08/09/2025";"-39,06277";"-33,29605";"-0,076338";"-1,391918";"-16,20647";"-8,928312";"-3,558231";"-1,234861";"-5,508462";"-99,79335";"1,993442";"-3,574203";"-18,74138";"-109,4129";"44,19941";"95,23257";"0,877635";"13,83909";"21,70001";"5,274011";"78,50307";"0";"-119,3818";"24,07547";"24,56764";"24,32155";"109,9493";"44,19941";"60,06377";"20,88924"
"09/09/2025";"-39,59154";"-32,65107";"0,401944";"-0,941387";"-18,23235";"-7,582624";"-3,409553";"-1,214274";"-6,209959";"-108,1699";"2,289392";"-4,472754";"-19,38294";"-125,2084";"44,19941";"95,23257";"0,877635";"13,83909";"21,07741";"5,760668";"83,92014";"0";"-123,3986";"24,20152";"24,80609";"24,5038";"109,9493";"44,19941";"68,26243";"21,24097"
"10/09/2025";"-35,32559";"-29,37398";"0,188336";"-1,451189";"-22,69163";"-9,992242";"-3,783848";"-1,157521";"-5,294582";"-118,9878";"2,326182";"-4,420215";"-15,54117";"-144,7192";"44,19941";"95,23257";"0,877635";"13,83909";"20,47468";"6,125878";"86,40988";"0";"-129,6948";"24,56041";"25,20698";"24,88369";"109,9493";"44,19941";"77,71845";"22,11424"
"11/09/2025";"-41,44783";"-30,20937";"1,361285";"-0,570913";"-19,38724";"-2,184161";"-2,238141";"-1,310918";"-5,650111";"-113,0909";"2,155981";"-4,430586";"-18,22506";"-136,1791";"44,19941";"95,23257";"0,877635";"13,83909";"20,82986";"5,357977";"79,3401";"0";"-126,945";"24,44494";"25,08373";"24,76434";"109,9493";"44,19941";"73,63425";"21,23611"
"12/09/2025";"-36,13102";"-28,18687";"0,551243";"-1,181926";"-21,19369";"-6,37332";"-3,382579";"-1,117272";"-3,556913";"-123,0091";"1,90284";"-3,95215";"-13,19719";"-147,742";"44,19941";"95,23257";"0,877635";"13,83909";"20,37991";"5,289137";"78,34133";"0";"-132,229";"24,63404";"25,2142";"24,92412";"109,9493";"44,19941";"79,19444";"21,71007"
"13/09/2025";"-45,10181";"-27,88386";"1,50527";"-1,281224";"-22,9442";"-4,002474";"-3,263719";"-1,336668";"-3,874846";"-113,5426";"1,803815";"-4,607181";"-16,79338";"-136,3665";"43,48851";"95,17348";"0,877635";"13,83909";"20,49055";"6,323795";"89,2211";"0";"-131,6939";"24,6096";"25,29574";"24,95267";"109,8902";"43,48851";"73,56142";"20,7191"
"14/09/2025";"-35,49986";"-20,69743";"2,045541";"-0,79444";"-15,51855";"3,483646";"-1,515348";"-0,915985";"-0,965012";"-94,85288";"0,8052976";"-2,20004";"-7,695993";"-99,21501";"1,883448";"94,24216";"0";"0";"0,7379222";"5,230277";"76,28226";"0";"-94,98692";"24,38217";"24,90504";"24,64361";"94,24216";"1,883448";"55,11945";"21,73715"
"15/09/2025";"-38,15589";"-30,09729";"0,796931";"-1,419979";"-21,83256";"-7,245923";"-3,856331";"-1,13655";"-3,96521";"-118,8571";"1,947208";"-3,141563";"-14,2431";"-146,6999";"44,19941";"95,23257";"0,877635";"13,83909";"20,51461";"5,603954";"81,25351";"0";"-129,082";"24,64047";"25,17348";"24,90697";"109,9493";"44,19941";"79,11736";"21,77604"
"16/09/2025";"-41,30535";"-30,71309";"0,953752";"-0,827147";"-23,23378";"-5,067625";"-3,421962";"-1,257972";"-4,298337";"-119,7415";"1,825222";"-3,111172";"-14,82022";"-145,4835";"44,19941";"95,23257";"0,877635";"13,83909";"20,38831";"6,110143";"86,98045";"0";"-132,3623";"24,70024";"25,33203";"25,01613";"109,9493";"44,19941";"78,48376";"21,49688"
"17/09/2025";"-41,63358";"-30,61786";"1,173873";"-0,860804";"-23,63023";"-3,952352";"-3,105716";"-1,245883";"-4,926759";"-121,9471";"1,882831";"-3,364394";"-14,84592";"-147,2613";"44,19941";"95,23257";"0,877635";"13,83909";"20,20506";"6,221429";"88,11529";"0";"-133,6364";"24,71234";"25,38946";"25,0509";"109,9493";"44,19941";"79,54395";"21,60243"
