id_eso,ambiente,objeto,variable_unidad_original,frecuencia,mes,valor_original,estadisticos_adicionales_orden_eso
5358,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXOFX02,AFN Zone Infiltration Air Change Rate [ach],RunPeriod,,1.508845571160524,0.0| 1| 1| 6|40|32.558849855079987|11|22|16|41
5362,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXBAX02,AFN Zone Infiltration Air Change Rate [ach],RunPeriod,,0.47920478731140456,0.0| 1| 2|10|30|2.0022374919334737| 2|19|16|55
5366,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXBAX01,AFN Zone Infiltration Air Change Rate [ach],RunPeriod,,0.3595678437804721,0.0| 1| 2|10|20|1.8307443984083823| 2|27|16|55
5370,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:ATRIO1PA,AFN Zone Infiltration Air Change Rate [ach],RunPeriod,,0.5700388698712621,0.0| 1| 2|11|20|2.6553998641461846|11|20|20|60
5374,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXOFX03,AFN Zone Infiltration Air Change Rate [ach],RunPeriod,,4.371866960564686,0.0| 1|19|14|60|89.29524129902892|11| 1|13|60
5378,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXOFX01,AFN Zone Infiltration Air Change Rate [ach],RunPeriod,,5.25346038553566,0.0| 1|26|16|30|114.85952615137757|11| 1|13|60
5382,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXBAX01,AFN Zone Infiltration Air Change Rate [ach],RunPeriod,,0.3740098305315211,0.0| 1| 2|10|20|2.312895830864345| 2|19|16|55
5386,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXCAF,AFN Zone Infiltration Air Change Rate [ach],RunPeriod,,0.03223053186602243,0.0| 1| 1| 1|40|0.4663053532981365|11|22|20|55
5390,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXES,AFN Zone Infiltration Air Change Rate [ach],RunPeriod,,0.05081063041296884,0.0| 1| 1| 1|30|0.719112116317684|11|22|20|55
5394,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXSUM,AFN Zone Infiltration Air Change Rate [ach],RunPeriod,,0.2202563010769173,0.0| 1|26|16|15|0.9300385148894932|11|20|20|60
5398,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:ASCENSOR,AFN Zone Infiltration Air Change Rate [ach],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
5402,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXPAS,AFN Zone Infiltration Air Change Rate [ach],RunPeriod,,0.30757136644449825,0.0| 1| 1| 1|30|10.699622397883522| 2|28|18|60
5406,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:ATRIO2PA,AFN Zone Infiltration Air Change Rate [ach],RunPeriod,,0.721355572586857,0.0| 1| 4|20|60|3.4580227480251355|11|20|20|60
5410,SAN CRISTOBAL (01-01:31-12),CUBIERTA:ATRIOSUPERIOR,AFN Zone Infiltration Air Change Rate [ach],RunPeriod,,148.28035038232299,0.00011437177181680079| 1| 3| 6|53|686.6219150094164| 2| 8|16|55
5524,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXESX01,Zone Air System Sensible Heating Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
5528,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXESX01,Zone Air System Sensible Cooling Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
5532,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXESX01,Zone Air Relative Humidity [%],RunPeriod,,74.48448810121563,53.60041020028422|10|25|16|23|88.86005810759402| 7|21| 7|30
5574,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXBOX01,Zone Air System Sensible Heating Rate [W],RunPeriod,,0.22360394664084932,0.0| 1| 1| 1| 5|34.43125904169597| 3|12|13| 3
5578,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXBOX01,Zone Air System Sensible Cooling Rate [W],RunPeriod,,0.07158855943030408,0.0| 1| 1| 1| 5|27.630287762193519|10|16|13|51
5582,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXBOX01,Zone Air Relative Humidity [%],RunPeriod,,73.78831752146296,52.272949345837549|10|17| 9| 4|90.86407486506393|11|20|13|30
5624,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXBAX01,Zone Air System Sensible Heating Rate [W],RunPeriod,,1.8970247713547064,0.0| 1| 1| 1| 5|59.541944337884959| 3|12|15| 5
5628,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXBAX01,Zone Air System Sensible Cooling Rate [W],RunPeriod,,3.3257931566093119,0.0| 1| 1| 1| 5|61.5854608745621| 6|23|10|10
5632,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXBAX01,Zone Air Relative Humidity [%],RunPeriod,,74.60843510011827,53.674294184518917|10|17| 8|60|100.0| 2|12|15|40
5674,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXREX01,Zone Air System Sensible Heating Rate [W],RunPeriod,,8.41249362425199,0.0| 1| 1| 1| 5|208.66925708933457| 3|12|13|60
5678,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXREX01,Zone Air System Sensible Cooling Rate [W],RunPeriod,,10.04417701794198,0.0| 1| 1| 1| 5|136.2403891102315|10|16|13|51
5682,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXREX01,Zone Air Relative Humidity [%],RunPeriod,,74.67021618513674,53.45403328524646|10|25|16|23|89.50551823826378| 7|21| 7|30
5724,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:ASCENSOR,Zone Air System Sensible Heating Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
5728,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:ASCENSOR,Zone Air System Sensible Cooling Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
5732,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:ASCENSOR,Zone Air Relative Humidity [%],RunPeriod,,73.93567268404525,52.998560044515588|10|17| 9| 4|89.3115130849989|11|20|13|40
5774,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXSEX01,Zone Air System Sensible Heating Rate [W],RunPeriod,,0.00024188448039538175,0.0| 1| 1| 1| 5|25.42689657916253|11|24|14|55
5778,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXSEX01,Zone Air System Sensible Cooling Rate [W],RunPeriod,,337.5647420103267,0.0| 1| 1| 1| 5|2995.9028143004809| 4| 2| 9| 1
5782,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXSEX01,Zone Air Relative Humidity [%],RunPeriod,,75.16220288012632,53.62719640274792|10|25|16|23|90.51798005875205|11|22|20|60
5824,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXOFX03,Zone Air System Sensible Heating Rate [W],RunPeriod,,0.0001138388480300508,0.0| 1| 1| 1| 5|24.13461788030577| 2|18| 9| 4
5828,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXOFX03,Zone Air System Sensible Cooling Rate [W],RunPeriod,,80.12064638513646,0.0| 1| 1| 1| 5|757.991539507259| 1|27| 9| 1
5832,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXOFX03,Zone Air Relative Humidity [%],RunPeriod,,69.29127210870081,46.27805430006703| 3|12|19|10|87.71245140258447| 7|21| 7|40
5874,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXOFX02,Zone Air System Sensible Heating Rate [W],RunPeriod,,0.00008019397861793384,0.0| 1| 1| 1| 5|11.388906763156627| 3| 6| 9| 4
5878,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXOFX02,Zone Air System Sensible Cooling Rate [W],RunPeriod,,62.416247385637969,0.0| 1| 1| 1| 5|633.3294268334884|12|19|16|40
5882,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXOFX02,Zone Air Relative Humidity [%],RunPeriod,,68.94962207339916,47.47500331499086| 3|12|19|10|88.77631048519527| 7| 9| 9|10
5924,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXOFX01,Zone Air System Sensible Heating Rate [W],RunPeriod,,0.000045042849316468279,0.0| 1| 1| 1| 5|10.13972274021171| 2|10| 9| 3
5928,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXOFX01,Zone Air System Sensible Cooling Rate [W],RunPeriod,,69.71953454911456,0.0| 1| 1| 1| 5|674.6497302511234| 3| 3| 9| 1
5932,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXOFX01,Zone Air Relative Humidity [%],RunPeriod,,66.94109043232463,46.177356157743208| 3|12|19|10|88.52228822676904| 7|25|18|60
5974,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXDC,Zone Air System Sensible Heating Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
5978,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXDC,Zone Air System Sensible Cooling Rate [W],RunPeriod,,4076.0289736947959,3810.422152479903| 8|29| 9|10|4379.2087972043759| 2| 9|15|60
5982,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXDC,Zone Air Relative Humidity [%],RunPeriod,,58.037547992110749,56.52236087756377|10|17| 9| 4|60.78209904821359| 2|27|17| 5
6024,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXES,Zone Air System Sensible Heating Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
6028,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXES,Zone Air System Sensible Cooling Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
6032,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXES,Zone Air Relative Humidity [%],RunPeriod,,68.15353806483589,50.88499335201795| 3|24|20|60|84.639983203001| 2|27|17|19
6074,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:ASCENSOR,Zone Air System Sensible Heating Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
6078,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:ASCENSOR,Zone Air System Sensible Cooling Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
6082,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:ASCENSOR,Zone Air Relative Humidity [%],RunPeriod,,72.48935379942941,50.92838455630986|10|17| 9| 7|89.4880639882295|11|20|13|60
6124,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXSR,Zone Air System Sensible Heating Rate [W],RunPeriod,,0.0002137968935279818,0.0| 1| 1| 1| 5|25.337763598903167| 2|18| 9| 4
6128,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXSR,Zone Air System Sensible Cooling Rate [W],RunPeriod,,101.3849018624989,0.0| 1| 1| 1| 5|839.0342263027337| 3|24| 9| 1
6132,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXSR,Zone Air Relative Humidity [%],RunPeriod,,67.61680704558369,46.83618006591714| 3|24|19| 9|83.97704706894774| 2|23|14|35
6174,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS,Zone Air System Sensible Heating Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
6178,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS,Zone Air System Sensible Cooling Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
6182,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS,Zone Air Relative Humidity [%],RunPeriod,,68.12517886497517,50.58849920351217| 3|24|20|60|83.72018989868715| 2|27|17|10
6224,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXOFX02,Zone Air System Sensible Heating Rate [W],RunPeriod,,0.00011027117187329559,0.0| 1| 1| 1| 5|20.266885561919254| 2|26| 9| 3
6228,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXOFX02,Zone Air System Sensible Cooling Rate [W],RunPeriod,,79.68924222462614,0.0| 1| 1| 1| 5|743.124314420932| 3|24| 9| 1
6232,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXOFX02,Zone Air Relative Humidity [%],RunPeriod,,69.7703144403791,49.32332236809276| 3|24|19| 9|87.64288693898445| 7|18| 9| 9
6274,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXBAX02,Zone Air System Sensible Heating Rate [W],RunPeriod,,0.18683427253671543,0.0| 1| 1| 1| 5|9.58970279930854| 3|12|12|60
6278,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXBAX02,Zone Air System Sensible Cooling Rate [W],RunPeriod,,1.2546815740126192,0.0| 1| 1| 1| 5|16.92954949845678|11|20|16|55
6282,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXBAX02,Zone Air Relative Humidity [%],RunPeriod,,59.247561606512729,40.377880678613859| 2|20|18|40|76.45631434855098| 2|12|16|60
6324,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXBAX01,Zone Air System Sensible Heating Rate [W],RunPeriod,,0.13403810193288827,0.0| 1| 1| 1| 5|8.867498353296924| 3|12|15| 5
6328,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXBAX01,Zone Air System Sensible Cooling Rate [W],RunPeriod,,0.9405209730214029,0.0| 1| 1| 1| 5|12.038240158225954| 8|24|15|10
6332,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXBAX01,Zone Air Relative Humidity [%],RunPeriod,,66.33113260060623,42.07624499028449| 1|25|19| 9|89.57340907883533|11|20|13|30
6374,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:ATRIO1PA,Zone Air Relative Humidity [%],RunPeriod,,68.35084077331536,50.2975264414306|10|17| 9|10|84.04105122919144| 2|27|17| 5
6416,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXOFX03,Zone Air System Sensible Heating Rate [W],RunPeriod,,0.0004841543479808043,0.0| 1| 1| 1| 5|54.47417847391307| 3|12| 9| 4
6420,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXOFX03,Zone Air System Sensible Cooling Rate [W],RunPeriod,,110.56768508450122,0.0| 1| 1| 1| 5|1230.3267735962105| 3|13| 9| 1
6424,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXOFX03,Zone Air Relative Humidity [%],RunPeriod,,70.62539058296369,47.85820995614408| 3|24|19| 9|93.33219693165842| 7|25|18|60
6466,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXOFX01,Zone Air System Sensible Heating Rate [W],RunPeriod,,0.00031959284428377874,0.0| 1| 1| 1| 5|14.869560188268452| 2| 3| 9| 5
6470,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXOFX01,Zone Air System Sensible Cooling Rate [W],RunPeriod,,126.10592631711248,0.0| 1| 1| 1| 5|1407.5817132869807| 1| 6|18|57
6474,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXOFX01,Zone Air Relative Humidity [%],RunPeriod,,67.30813538915237,43.79617792776905| 3|24|19| 9|95.62752259497765| 7|25|18|56
6516,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXBAX01,Zone Air System Sensible Heating Rate [W],RunPeriod,,0.037401516664611198,0.0| 1| 1| 1| 5|6.4483247332990889| 3|12|12|60
6520,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXBAX01,Zone Air System Sensible Cooling Rate [W],RunPeriod,,1.8156414151393486,0.0| 1| 1| 1| 5|19.61254737475558|11|20|16|55
6524,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXBAX01,Zone Air Relative Humidity [%],RunPeriod,,63.5497391144412,41.94896084780307| 2|20|19| 9|83.0580157735184| 7|21|14|20
6566,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXCAF,Zone Air System Sensible Heating Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
6570,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXCAF,Zone Air System Sensible Cooling Rate [W],RunPeriod,,125.42569761135786,0.0| 1| 1| 1| 5|839.9007283997387| 3| 3| 9| 1
6574,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXCAF,Zone Air Relative Humidity [%],RunPeriod,,65.8648306281661,48.23561275698797| 2|20|19| 9|80.09588146953878| 7|25|19|50
6616,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXES,Zone Air System Sensible Heating Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
6620,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXES,Zone Air System Sensible Cooling Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
6624,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXES,Zone Air Relative Humidity [%],RunPeriod,,70.13060095502154,52.656852402872|10|17| 9| 2|92.95218227678922| 2|12|17|10
6666,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXSUM,Zone Air System Sensible Heating Rate [W],RunPeriod,,0.001313136731860677,0.0| 1| 1| 1| 5|96.58597000600548| 3|12| 9| 5
6670,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXSUM,Zone Air System Sensible Cooling Rate [W],RunPeriod,,230.34122474298199,0.0| 1| 1| 1| 5|2536.019474313625| 3| 6| 9| 1
6674,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXSUM,Zone Air Relative Humidity [%],RunPeriod,,65.89971486269289,48.134506932791648| 2|20|19| 9|80.64110979050189| 7|25|19|40
6716,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:ASCENSOR,Zone Air System Sensible Heating Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
6720,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:ASCENSOR,Zone Air System Sensible Cooling Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
6724,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:ASCENSOR,Zone Air Relative Humidity [%],RunPeriod,,71.71689925838413,53.22402025837809|10|17| 9|40|97.99469539026076| 2|12|17|20
6766,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXPAS,Zone Air System Sensible Heating Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
6770,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXPAS,Zone Air System Sensible Cooling Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
6774,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:2PAXPAS,Zone Air Relative Humidity [%],RunPeriod,,70.20721313117069,51.46102577365674|10|17| 9| 1|90.93784128310606| 2|12|17| 5
6816,SAN CRISTOBAL (01-01:31-12),SEGUNDAPLANTAALTA:ATRIO2PA,Zone Air Relative Humidity [%],RunPeriod,,70.29766380830786,51.155454773966|10|17| 8|60|91.18893322775323| 7|25|18|60
6858,SAN CRISTOBAL (01-01:31-12),CUBIERTA:ATRIOSUPERIOR,Zone Air Relative Humidity [%],RunPeriod,,78.33072946890515,56.03243380920924|10|23|14|40|100.0| 1|15|20|60
7009,SAN CRISTOBAL (01-01:31-12),Whole Building,Facility Total Produced Electricity Energy [J],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
7991,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXESX01 IDEAL LOADS AIR,Zone Ideal Loads Supply Air Total Heating Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
7995,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXESX01 IDEAL LOADS AIR,Zone Ideal Loads Supply Air Sensible Cooling Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
7999,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXESX01 IDEAL LOADS AIR,Zone Ideal Loads Supply Air Total Cooling Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
8003,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXESX01 IDEAL LOADS AIR,Zone Ideal Loads Heat Recovery Sensible Heating Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
8007,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXESX01 IDEAL LOADS AIR,Zone Ideal Loads Heat Recovery Total Heating Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
8011,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXESX01 IDEAL LOADS AIR,Zone Ideal Loads Heat Recovery Sensible Cooling Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
8015,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXESX01 IDEAL LOADS AIR,Zone Ideal Loads Heat Recovery Total Cooling Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
8021,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXBOX01 IDEAL LOADS AIR,Zone Ideal Loads Supply Air Total Heating Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
8025,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXBOX01 IDEAL LOADS AIR,Zone Ideal Loads Supply Air Sensible Cooling Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
8029,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXBOX01 IDEAL LOADS AIR,Zone Ideal Loads Supply Air Total Cooling Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
8033,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXBOX01 IDEAL LOADS AIR,Zone Ideal Loads Heat Recovery Sensible Heating Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
8037,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXBOX01 IDEAL LOADS AIR,Zone Ideal Loads Heat Recovery Total Heating Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
8041,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXBOX01 IDEAL LOADS AIR,Zone Ideal Loads Heat Recovery Sensible Cooling Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
8045,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXBOX01 IDEAL LOADS AIR,Zone Ideal Loads Heat Recovery Total Cooling Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
8051,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXBAX01 IDEAL LOADS AIR,Zone Ideal Loads Supply Air Total Heating Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
8055,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXBAX01 IDEAL LOADS AIR,Zone Ideal Loads Supply Air Sensible Cooling Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
8059,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXBAX01 IDEAL LOADS AIR,Zone Ideal Loads Supply Air Total Cooling Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
8063,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXBAX01 IDEAL LOADS AIR,Zone Ideal Loads Heat Recovery Sensible Heating Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
8067,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXBAX01 IDEAL LOADS AIR,Zone Ideal Loads Heat Recovery Total Heating Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
8071,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXBAX01 IDEAL LOADS AIR,Zone Ideal Loads Heat Recovery Sensible Cooling Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
8075,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXBAX01 IDEAL LOADS AIR,Zone Ideal Loads Heat Recovery Total Cooling Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
8081,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXREX01 IDEAL LOADS AIR,Zone Ideal Loads Supply Air Total Heating Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
8085,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXREX01 IDEAL LOADS AIR,Zone Ideal Loads Supply Air Sensible Cooling Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
8089,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXREX01 IDEAL LOADS AIR,Zone Ideal Loads Supply Air Total Cooling Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
8093,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXREX01 IDEAL LOADS AIR,Zone Ideal Loads Heat Recovery Sensible Heating Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
8097,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXREX01 IDEAL LOADS AIR,Zone Ideal Loads Heat Recovery Total Heating Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
8101,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXREX01 IDEAL LOADS AIR,Zone Ideal Loads Heat Recovery Sensible Cooling Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
8105,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXREX01 IDEAL LOADS AIR,Zone Ideal Loads Heat Recovery Total Cooling Rate [W],RunPeriod,,0.0,0.0| 1| 1| 1| 5|0.0| 1| 1| 1| 5
